,plant1_train_mea_ddhr,plant1_train_tem_in_loc1,plant1_train_hum_in_loc1,plant1_train_tem_coil_loc1,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,24hour_cond_loc1
11454,2018-01-26 4:00,-7.52,42.37,-6.61,-12.01,54.3,0.0
11455,2018-01-26 5:00,-7.77,42.8,-7.03,-12.19,54.98,0.0
11456,2018-01-26 6:00,-7.98,44.72,-7.3,-12.19,59.25,0.0
11457,2018-01-26 7:00,-7.77,46.46,-7.3,-12.22,60.81,0.0
11458,2018-01-26 8:00,-7.98,46.21,-7.61,-11.83,58.3,0.0
11459,2018-01-26 9:00,-7.46,46.98,-7.53,-7.77,47.71,0.0
11460,2018-01-26 10:00,-6.48,45.82,-7.22,-6.24,37.67,0.0
11461,2018-01-26 11:00,-6.79,42.4,-7.34,-8.19,37.3,0.0
11462,2018-01-26 12:00,-6.18,42.49,-7.3,-8.89,45.51,0.0
11463,2018-01-26 13:00,-5.9,45.21,-7.19,-9.72,52.44,0.0
11464,2018-01-26 14:00,-5.2,44.05,-7.07,-9.87,52.5,0.0
11465,2018-01-26 15:00,-4.96,44.14,-6.96,-9.93,55.59,0.0
11466,2018-01-26 16:00,-4.93,41.27,-6.84,-10.6,52.14,0.0
11467,2018-01-26 17:00,-5.14,41.24,-6.84,-10.48,53.66,0.0
11468,2018-01-26 18:00,-5.14,42.28,-6.99,-10.82,50.21,0.0
11469,2018-01-26 19:00,-4.65,41.0,-6.61,-11.25,50.7,0.0
11470,2018-01-26 20:00,-4.29,39.59,-6.5,-11.28,48.02,0.0
11471,2018-01-26 21:00,-4.04,39.41,-6.46,-11.31,50.0,0.0
11472,2018-01-26 22:00,-4.13,39.74,-6.42,-11.37,51.25,0.0
11473,2018-01-26 23:00,-3.98,37.94,-6.31,-11.73,50.52,0.0
11474,2018-01-27 0:00,-3.64,33.97,-6.16,-11.98,50.0,0.0
11475,2018-01-27 1:00,-3.83,31.68,-6.31,-12.16,46.49,0.0
11476,2018-01-27 2:00,-3.89,29.73,-6.19,-12.37,40.93,0.0
11477,2018-01-27 3:00,-4.04,28.57,-6.19,-12.13,43.1,0.0
11478,2018-01-27 4:00,-3.98,30.07,-6.0,-11.79,44.66,0.0
11479,2018-01-27 5:00,-4.04,28.48,-6.08,-11.61,40.38,0.0
11480,2018-01-27 6:00,-4.5,29.09,-6.23,-13.57,48.99,0.0
11481,2018-01-27 7:00,-4.96,31.41,-6.31,-13.11,50.64,0.0
11482,2018-01-27 8:00,-5.29,33.67,-6.38,-13.69,56.87,0.0
11483,2018-01-27 9:00,-5.35,36.94,-6.19,-9.32,43.71,0.0
11484,2018-01-27 10:00,-4.87,37.33,-6.08,-5.75,33.27,0.0
11485,2018-01-27 11:00,-3.46,31.9,-5.96,-4.13,25.27,0.0
11486,2018-01-27 12:00,-2.76,29.67,-5.58,-7.77,33.46,0.0
11487,2018-01-27 13:00,-1.94,28.36,-5.35,-8.22,40.08,0.0
11488,2018-01-27 14:00,-1.39,28.45,-5.2,-7.22,42.19,0.0
11489,2018-01-27 15:00,-0.81,29.98,-5.05,-5.9,41.12,0.0
11490,2018-01-27 16:00,-0.47,32.42,-4.63,-5.72,41.58,0.0
11491,2018-01-27 17:00,-0.65,35.9,-4.55,-5.57,47.16,0.0
11492,2018-01-27 18:00,-0.87,38.77,-4.67,-5.84,48.17,0.0
11493,2018-01-27 19:00,-1.02,39.07,-4.86,-5.63,49.73,0.0
11494,2018-01-27 20:00,-1.17,41.3,-4.48,-5.66,52.66,0.0
11495,2018-01-27 21:00,-1.29,41.18,-4.55,-5.32,48.57,0.0
11496,2018-01-27 22:00,-1.02,37.33,-4.48,-4.71,41.33,0.0
11497,2018-01-27 23:00,-0.81,36.63,-4.44,-5.42,47.1,0.0
11498,2018-01-28 0:00,-0.78,38.34,-4.36,-5.26,48.38,0.0
11499,2018-01-28 1:00,-0.78,39.22,-4.09,-4.93,53.27,0.0
11500,2018-01-28 2:00,-0.53,41.7,-4.13,-4.59,54.15,0.0
11501,2018-01-28 3:00,-0.35,41.48,-4.02,-4.68,51.56,0.0
11502,2018-01-28 4:00,-0.26,41.15,-3.83,-5.05,52.26,0.0
11503,2018-01-28 5:00,-0.26,40.08,-3.79,-5.11,50.34,0.0
11504,2018-01-28 6:00,-0.32,40.9,-3.71,-5.84,55.07,0.0
11505,2018-01-28 7:00,-0.53,41.94,-3.68,-6.54,62.91,0.0
11506,2018-01-28 8:00,-0.62,42.19,-3.64,-6.58,57.84,0.0
11507,2018-01-28 9:00,-0.71,41.76,-3.6,-1.51,31.96,0.0
11508,2018-01-28 10:00,-0.16,34.86,-3.33,0.81,24.51,0.0
11509,2018-01-28 11:00,0.42,29.46,-3.22,2.55,19.32,0.0
11510,2018-01-28 12:00,1.06,27.2,-2.95,-0.53,25.06,0.0
11511,2018-01-28 13:00,1.79,30.01,-2.61,-0.65,30.49,0.0
11512,2018-01-28 14:00,2.4,31.2,-2.0,-1.72,38.4,0.0
11513,2018-01-28 15:00,2.61,34.65,-1.69,-0.81,40.93,0.0
11514,2018-01-28 16:00,2.4,43.56,-1.81,-1.17,52.32,0.0
11515,2018-01-28 17:00,1.94,40.84,-1.73,-1.63,44.02,0.0
11516,2018-01-28 18:00,1.06,39.56,-1.73,-2.42,47.19,0.0
11517,2018-01-28 19:00,0.9,38.8,-1.77,-3.16,44.02,0.0
11518,2018-01-28 20:00,0.23,36.57,-1.84,-3.86,41.3,0.0
11519,2018-01-28 21:00,0.02,39.38,-1.96,-4.13,46.46,0.0
11520,2018-01-28 22:00,0.08,42.16,-1.5,-4.16,52.32,0.0
11521,2018-01-28 23:00,0.32,44.96,-1.84,-4.62,59.16,0.0
11522,2018-01-29 0:00,0.48,46.21,-1.92,-4.93,58.61,0.0
11523,2018-01-29 1:00,0.87,42.61,-1.65,-5.72,56.41,0.0
11524,2018-01-29 2:00,0.69,41.73,-1.73,-5.78,57.6,0.0
11525,2018-01-29 3:00,0.78,42.0,-1.58,-5.93,56.62,0.0
11526,2018-01-29 4:00,0.72,42.67,-1.39,-6.03,63.25,0.0
11527,2018-01-29 5:00,0.17,42.06,-1.81,-6.0,52.17,0.0
11528,2018-01-29 6:00,-0.04,34.19,-1.65,-6.48,44.11,0.0
11529,2018-01-29 7:00,0.14,30.49,-1.5,-7.09,41.79,0.0
11530,2018-01-29 8:00,0.14,29.06,-1.5,-7.46,34.43,0.0
11531,2018-01-29 9:00,0.14,28.14,-1.5,-7.06,37.09,0.0
11532,2018-01-29 10:00,0.26,29.85,-1.35,-5.38,38.43,0.0
11533,2018-01-29 11:00,0.6,27.01,-1.16,-3.03,26.37,0.0
11534,2018-01-29 12:00,0.38,26.86,-1.2,-4.56,31.14,0.0
11535,2018-01-29 13:00,0.23,29.09,-1.23,-4.77,37.06,0.0
11536,2018-01-29 14:00,0.81,32.33,-1.0,-5.08,41.82,0.0
11537,2018-01-29 15:00,1.24,32.97,-0.74,-5.2,43.56,0.0
11538,2018-01-29 16:00,1.0,34.86,-0.85,-4.77,45.54,0.0
11539,2018-01-29 17:00,0.75,39.13,-0.93,-5.05,51.16,0.0
11540,2018-01-29 18:00,0.93,40.81,-0.89,-4.87,54.27,0.0
11541,2018-01-29 19:00,0.54,43.22,-0.93,-4.13,51.83,0.0
11542,2018-01-29 20:00,0.6,43.89,-0.89,-3.8,52.23,0.0
11543,2018-01-29 21:00,0.54,43.44,-0.97,-3.8,52.78,0.0
11544,2018-01-29 22:00,0.45,43.16,-0.89,-4.62,54.46,0.0
11545,2018-01-29 23:00,0.6,41.85,-0.93,-5.9,53.39,0.0
11546,2018-01-30 0:00,0.93,36.63,-0.78,-6.82,48.75,0.0
11547,2018-01-30 1:00,0.84,33.09,-0.74,-7.19,45.24,0.0
11548,2018-01-30 2:00,0.35,31.04,-0.74,-8.07,46.46,0.0
11549,2018-01-30 3:00,-0.38,31.68,-0.78,-9.2,53.21,0.0
11550,2018-01-30 4:00,-0.84,32.97,-0.97,-9.54,54.95,0.0
11551,2018-01-30 5:00,-1.05,34.0,-0.97,-9.47,54.64,0.0
11552,2018-01-30 6:00,-1.54,35.2,-1.23,-9.6,54.43,0.0
11553,2018-01-30 7:00,-2.18,36.45,-1.16,-10.91,62.0,0.0
11554,2018-01-30 8:00,-2.58,38.37,-1.46,-10.02,63.13,0.0
11555,2018-01-30 9:00,-2.33,40.45,-1.46,-5.6,50.49,0.0
11556,2018-01-30 10:00,-1.57,44.51,-1.31,-1.17,40.96,0.0
11557,2018-01-30 11:00,-0.47,42.28,-1.23,2.19,27.26,0.0
11558,2018-01-30 12:00,0.45,40.2,-1.12,0.17,35.96,0.0
11559,2018-01-30 13:00,1.58,39.53,-0.93,-0.74,43.32,0.0
11560,2018-01-30 14:00,2.28,42.16,-0.32,0.9,45.09,0.0
11561,2018-01-30 15:00,2.64,43.32,-0.62,0.87,46.49,0.0
11562,2018-01-30 16:00,2.77,50.4,-0.36,-0.53,66.94,0.0
11563,2018-01-30 17:00,2.74,58.27,-0.78,-1.02,73.47,0.0
11564,2018-01-30 18:00,2.61,59.55,-0.78,-1.23,75.31,0.0
11565,2018-01-30 19:00,2.46,60.04,-0.58,-1.81,77.72,0.0
11566,2018-01-30 20:00,2.25,60.71,-0.62,-2.42,79.15,0.0
11567,2018-01-30 21:00,1.94,60.78,-0.66,-2.94,80.46,0.0
11568,2018-01-30 22:00,1.67,60.99,-0.62,-2.94,80.25,0.0
11569,2018-01-30 23:00,1.67,60.81,-0.85,-2.39,77.63,0.0
11570,2018-01-31 0:00,1.54,61.57,-0.7,-2.61,77.87,0.0
11571,2018-01-31 1:00,1.24,61.36,-0.7,-3.31,79.95,0.0
11572,2018-01-31 2:00,1.36,61.54,-0.62,-3.22,75.79,0.0
11573,2018-01-31 3:00,1.48,60.32,-0.62,-2.61,76.25,0.0
11574,2018-01-31 4:00,1.76,60.07,-0.51,-2.0,72.5,0.0
11575,2018-01-31 5:00,2.28,60.9,-0.24,0.69,65.2,0.0
11576,2018-01-31 6:00,2.83,58.21,-0.05,1.15,58.42,0.0
11577,2018-01-31 7:00,3.38,48.29,0.22,0.17,55.43,0.0
11578,2018-01-31 8:00,3.22,52.78,0.14,-0.5,55.4,0.0
11579,2018-01-31 9:00,3.28,49.36,0.48,0.45,54.37,0.0
11580,2018-01-31 10:00,3.56,46.52,0.22,1.51,42.19,0.0
11581,2018-01-31 11:00,3.89,41.36,0.37,0.72,46.64,0.0
11582,2018-01-31 12:00,4.17,40.84,0.52,0.84,45.82,0.0
11583,2018-01-31 13:00,4.26,40.29,0.75,0.57,42.16,0.0
11584,2018-01-31 14:00,4.51,38.19,0.83,0.48,36.17,0.0
11585,2018-01-31 15:00,4.54,32.75,1.36,0.63,30.07,0.0
11586,2018-01-31 16:00,4.66,27.9,1.17,0.63,38.61,0.0
11587,2018-01-31 17:00,4.66,29.12,1.17,0.14,33.42,0.0
11588,2018-01-31 18:00,4.57,28.08,1.21,-0.38,36.11,0.0
11589,2018-01-31 19:00,4.41,30.34,1.29,-0.56,44.81,0.0
11590,2018-01-31 20:00,4.23,35.38,1.17,-0.87,53.66,0.0
11591,2018-01-31 21:00,4.14,36.57,1.32,-1.05,50.79,0.0
11592,2018-01-31 22:00,3.8,38.25,1.29,-1.26,52.5,0.0
11593,2018-01-31 23:00,3.62,37.91,1.29,-1.72,51.62,0.0
11594,2018-02-01 0:00,3.1,38.37,1.21,-4.07,59.71,0.0
11595,2018-02-01 1:00,2.95,39.93,1.21,-3.95,61.42,0.0
11596,2018-02-01 2:00,2.58,41.24,1.17,-2.64,65.05,0.0
11597,2018-02-01 3:00,2.64,42.98,1.17,-3.74,64.93,0.0
11598,2018-02-01 4:00,2.61,44.84,1.25,-3.4,64.93,0.0
11599,2018-02-01 5:00,2.61,46.31,1.17,-2.94,59.43,0.0
11600,2018-02-01 6:00,2.55,42.4,1.13,-3.71,58.46,0.0
11601,2018-02-01 7:00,2.46,38.64,1.59,-4.22,45.91,0.0
11602,2018-02-01 8:00,2.34,36.29,1.21,-3.52,54.73,0.0
11603,2018-02-01 9:00,2.25,35.9,1.36,-0.99,35.35,0.0
11604,2018-02-01 10:00,2.52,33.58,1.4,1.03,28.08,0.0
11605,2018-02-01 11:00,2.92,32.63,1.4,2.7,22.92,0.0
11606,2018-02-01 12:00,3.56,30.74,1.59,-0.23,32.63,0.0
11607,2018-02-01 13:00,4.02,28.39,1.78,-0.62,34.62,0.0
11608,2018-02-01 14:00,4.47,27.53,1.93,-0.59,29.43,0.0
11609,2018-02-01 15:00,4.87,25.73,2.16,0.05,30.59,0.0
11610,2018-02-01 16:00,4.99,28.21,2.24,-0.41,35.2,0.0
11611,2018-02-01 17:00,4.63,28.33,2.32,-0.53,33.24,0.0
11612,2018-02-01 18:00,3.99,34.95,2.16,-0.81,39.68,0.0
11613,2018-02-01 19:00,3.93,34.65,2.09,-0.84,44.32,0.0
11614,2018-02-01 20:00,3.59,37.21,2.12,-0.38,42.77,0.0
11615,2018-02-01 21:00,3.96,41.27,2.2,-0.62,50.61,0.0
11616,2018-02-01 22:00,3.77,45.85,2.05,-0.68,56.65,0.0
11617,2018-02-01 23:00,3.99,44.69,2.12,-0.96,55.8,0.0
11618,2018-02-02 0:00,3.99,43.19,2.2,-1.84,63.83,0.0
11619,2018-02-02 1:00,3.8,42.31,2.01,-2.18,59.28,0.0
11620,2018-02-02 2:00,3.53,40.35,1.93,-2.42,56.72,0.0
11621,2018-02-02 3:00,3.13,39.26,2.12,-2.88,56.07,0.0
11622,2018-02-02 4:00,2.49,38.98,1.93,-6.3,67.83,0.0
11623,2018-02-02 5:00,2.12,39.53,1.78,-6.97,69.6,0.0
11624,2018-02-02 6:00,1.91,40.11,1.67,-7.31,71.95,0.0
11625,2018-02-02 7:00,1.73,41.3,1.74,-4.07,61.2,0.0
11626,2018-02-02 8:00,1.3,41.27,1.59,-6.73,68.59,0.0
11627,2018-02-02 9:00,1.39,40.57,1.59,-1.84,51.07,0.0
11628,2018-02-02 10:00,2.0,43.68,1.67,3.89,30.53,0.0
11629,2018-02-02 11:00,2.95,40.69,1.86,4.11,26.89,0.0
11630,2018-02-02 12:00,3.56,35.2,2.24,1.42,28.45,0.0
11631,2018-02-02 13:00,4.75,31.53,2.24,0.84,40.26,0.0
11632,2018-02-02 14:00,5.05,32.14,2.35,0.84,41.54,0.0
11633,2018-02-02 15:00,5.18,31.38,2.51,0.78,40.11,0.0
11634,2018-02-02 16:00,5.27,35.44,2.7,0.66,46.09,0.0
11635,2018-02-02 17:00,5.33,36.05,2.77,0.69,42.95,0.0
11636,2018-02-02 18:00,4.93,34.1,2.66,0.57,44.72,0.0
11637,2018-02-02 19:00,4.84,43.59,2.81,0.26,55.01,0.0
11638,2018-02-02 20:00,4.57,41.88,2.66,-1.42,54.4,0.0
11639,2018-02-02 21:00,4.32,40.93,2.58,-2.33,59.04,0.0
11640,2018-02-02 22:00,3.5,41.79,2.54,-3.0,61.2,0.0
11641,2018-02-02 23:00,3.35,42.4,2.35,-3.43,65.05,0.0
11642,2018-02-03 0:00,3.25,43.16,2.43,-2.06,60.59,0.0
11643,2018-02-03 1:00,3.68,59.71,2.24,-0.87,76.31,0.0
11644,2018-02-03 2:00,2.67,61.87,1.93,-2.27,79.18,0.0
11645,2018-02-03 3:00,1.73,59.19,1.67,-3.37,71.79,0.0
11646,2018-02-03 4:00,1.36,52.53,1.7,-3.52,63.71,0.0
11647,2018-02-03 5:00,0.66,50.06,1.32,-4.22,60.44,0.0
11648,2018-02-03 6:00,0.14,46.46,1.29,-4.84,54.85,0.0
11649,2018-02-03 7:00,-0.44,43.35,0.9,-5.23,53.79,0.0
11650,2018-02-03 8:00,-0.38,43.13,0.75,-5.23,52.56,0.0
11651,2018-02-03 9:00,-0.47,44.78,0.6,-4.29,50.79,0.0
11652,2018-02-03 10:00,-0.38,43.35,0.48,-0.38,37.33,0.0
11653,2018-02-03 11:00,-0.38,41.61,0.37,0.38,30.74,0.0
11654,2018-02-03 12:00,-0.01,38.83,0.37,-3.34,39.9,0.0
11655,2018-02-03 13:00,0.66,38.1,0.56,-3.58,43.25,0.0
11656,2018-02-03 14:00,1.3,36.66,0.67,-3.83,44.17,0.0
11657,2018-02-03 15:00,1.48,36.97,0.83,-3.95,46.34,0.0
11658,2018-02-03 16:00,0.93,38.22,0.71,-4.19,46.46,0.0
11659,2018-02-03 17:00,0.69,38.86,0.41,-4.13,47.28,0.0
11660,2018-02-03 18:00,0.51,40.81,0.37,-4.44,51.34,0.0
11661,2018-02-03 19:00,0.26,43.8,0.18,-4.47,52.29,0.0
11662,2018-02-03 20:00,0.2,45.18,0.18,-4.71,55.19,0.0
11663,2018-02-03 21:00,-0.44,39.71,-0.13,-5.38,48.72,0.0
11664,2018-02-03 22:00,-0.9,40.54,-0.43,-5.69,50.67,0.0
11665,2018-02-03 23:00,-1.54,39.62,-0.62,-6.09,48.29,0.0
11666,2018-02-04 0:00,-0.26,42.22,-0.32,-6.79,52.35,0.0
11667,2018-02-04 1:00,-0.59,37.58,-0.16,-6.24,51.43,0.0
11668,2018-02-04 2:00,-1.51,38.86,-0.78,-6.39,52.56,0.0
11669,2018-02-04 3:00,-1.36,41.21,-0.66,-6.42,49.88,0.0
11670,2018-02-04 4:00,-1.66,41.0,-0.55,-6.79,52.44,0.0
11671,2018-02-04 5:00,-2.03,42.06,-1.16,-7.0,55.59,0.0
11672,2018-02-04 6:00,-2.48,43.56,-1.5,-7.34,56.75,0.0
11673,2018-02-04 7:00,-2.33,41.54,-1.65,-7.34,53.08,0.0
11674,2018-02-04 8:00,-2.12,43.62,-1.69,-7.34,60.78,0.0
11675,2018-02-04 9:00,-1.23,44.32,-1.58,-6.97,61.42,0.0
11676,2018-02-04 10:00,-1.11,42.95,-1.46,-5.38,51.19,0.0
11677,2018-02-04 11:00,-0.74,40.69,-1.5,-4.68,45.12,0.0
11678,2018-02-04 12:00,-0.81,39.5,-1.27,-4.77,45.3,0.0
11679,2018-02-04 13:00,-0.1,40.35,-1.31,-4.9,48.38,0.0
11680,2018-02-04 14:00,-0.01,37.79,-1.23,-5.69,49.08,0.0
11681,2018-02-04 15:00,0.29,37.61,-1.12,-5.42,46.76,0.0
11682,2018-02-04 16:00,0.66,36.78,-0.97,-5.11,46.06,0.0
11683,2018-02-04 17:00,0.38,33.36,-1.0,-4.9,41.15,0.0
11684,2018-02-04 18:00,0.17,32.91,-1.0,-4.77,41.36,0.0
11685,2018-02-04 19:00,-0.35,31.44,-1.04,-4.96,37.42,0.0
11686,2018-02-04 20:00,-0.32,31.53,-1.08,-5.11,37.85,0.0
11687,2018-02-04 21:00,-0.53,33.61,-1.2,-5.26,40.29,0.0
11688,2018-02-04 22:00,-0.68,36.05,-1.16,-5.51,44.69,0.0
11689,2018-02-04 23:00,-1.02,37.94,-1.31,-5.78,50.09,0.0
11690,2018-02-05 0:00,-0.23,39.74,-1.35,-6.61,50.73,0.0
11691,2018-02-05 1:00,-0.01,40.75,-1.23,-6.85,51.5,0.0
11692,2018-02-05 2:00,-0.04,35.99,-1.08,-6.97,44.63,0.0
11693,2018-02-05 3:00,0.23,34.22,-1.16,-7.37,47.19,0.0
11694,2018-02-05 4:00,0.38,32.54,-1.04,-7.28,48.29,0.0
11695,2018-02-05 5:00,0.08,37.42,-1.12,-6.82,54.09,0.0
11696,2018-02-05 6:00,0.05,42.03,-1.27,-6.85,56.56,0.0
11697,2018-02-05 7:00,-1.05,39.77,-1.39,-6.45,52.41,0.0
11698,2018-02-05 8:00,-1.57,38.61,-1.69,-5.75,50.43,0.0
11699,2018-02-05 9:00,-1.26,38.52,-1.69,-4.38,40.42,0.0
11700,2018-02-05 10:00,-0.65,36.81,-1.39,-1.94,35.07,0.0
11701,2018-02-05 11:00,-0.47,35.1,-1.46,-0.78,27.08,0.0
11702,2018-02-05 12:00,0.02,33.06,-1.46,-4.04,34.74,0.0
11703,2018-02-05 13:00,0.26,33.15,-1.35,-5.08,41.39,0.0
11704,2018-02-05 14:00,0.08,33.3,-1.31,-5.35,42.86,0.0
11705,2018-02-05 15:00,0.32,32.91,-1.27,-5.29,41.03,0.0
11706,2018-02-05 16:00,0.26,32.36,-1.31,-5.23,41.27,0.0
11707,2018-02-05 17:00,-0.13,32.84,-1.31,-5.26,39.8,0.0
11708,2018-02-05 18:00,-0.62,34.19,-1.46,-5.57,42.16,0.0
11709,2018-02-05 19:00,-1.05,33.85,-1.58,-5.75,38.68,0.0
11710,2018-02-05 20:00,-0.99,34.95,-1.46,-5.75,43.86,0.0
11711,2018-02-05 21:00,-1.26,36.84,-1.54,-6.0,46.58,0.0
11712,2018-02-05 22:00,-1.84,40.08,-2.03,-6.76,51.89,0.0
11713,2018-02-05 23:00,-2.15,38.68,-1.92,-6.76,50.09,0.0
11714,2018-02-06 0:00,-1.87,39.53,-2.0,-6.7,48.38,0.0
11715,2018-02-06 1:00,-2.12,38.83,-1.96,-6.7,49.33,0.0
11716,2018-02-06 2:00,-2.33,38.43,-2.34,-7.16,49.21,0.0
11717,2018-02-06 3:00,-2.03,37.91,-1.88,-7.67,50.21,0.0
11718,2018-02-06 4:00,-1.97,37.03,-2.38,-8.16,51.5,0.0
11719,2018-02-06 5:00,-2.94,37.15,-2.68,-8.16,51.37,0.0
11720,2018-02-06 6:00,-2.7,39.59,-2.45,-8.41,54.12,0.0
11721,2018-02-06 7:00,-2.18,42.49,-2.8,-8.44,59.58,0.0
11722,2018-02-06 8:00,-1.72,45.18,-2.61,-8.07,60.07,0.0
11723,2018-02-06 9:00,-2.67,42.58,-2.84,-7.64,55.25,0.0
11724,2018-02-06 10:00,-3.19,42.92,-3.14,-6.82,52.93,0.0
11725,2018-02-06 11:00,-2.27,40.05,-2.76,-2.33,34.71,0.0
11726,2018-02-06 12:00,-2.06,38.52,-2.34,-5.2,42.43,0.0
11727,2018-02-06 13:00,-1.54,36.14,-2.64,-5.6,40.96,0.0
11728,2018-02-06 14:00,-1.26,34.98,-2.34,-5.75,42.06,0.0
11729,2018-02-06 15:00,-0.59,33.64,-2.23,-6.0,43.1,0.0
11730,2018-02-06 16:00,-0.74,35.84,-1.81,-5.75,44.9,0.0
11731,2018-02-06 17:00,-0.74,37.03,-2.07,-5.32,46.31,0.0
11732,2018-02-06 18:00,-1.11,38.68,-2.23,-5.63,44.29,0.0
11733,2018-02-06 19:00,-1.6,39.04,-2.38,-5.51,47.83,0.0
11734,2018-02-06 20:00,-1.54,39.74,-2.76,-5.78,48.23,0.0
11735,2018-02-06 21:00,-1.63,45.15,-2.49,-6.79,62.55,0.0
11736,2018-02-06 22:00,-2.94,39.65,-2.95,-7.19,51.25,0.0
11737,2018-02-06 23:00,-2.7,39.84,-2.95,-8.07,51.8,0.0
11738,2018-02-07 0:00,-2.79,37.88,-2.99,-8.56,49.08,0.0
11739,2018-02-07 1:00,-2.12,36.87,-2.61,-8.89,48.6,0.0
11740,2018-02-07 2:00,-1.94,36.6,-2.8,-8.77,50.06,0.0
11741,2018-02-07 3:00,-1.81,35.78,-2.72,-8.86,51.77,0.0
11742,2018-02-07 4:00,-2.39,34.86,-2.8,-9.69,48.29,0.0
11743,2018-02-07 5:00,-3.55,35.5,-2.61,-12.5,58.61,0.0
11744,2018-02-07 6:00,-4.13,36.08,-3.26,-11.95,56.29,0.0
11745,2018-02-07 7:00,-4.38,36.97,-3.26,-11.92,56.35,0.0
11746,2018-02-07 8:00,-4.56,37.94,-3.41,-10.05,54.15,0.0
11747,2018-02-07 9:00,-4.59,39.71,-3.52,-6.3,39.41,0.0
11748,2018-02-07 10:00,-3.49,35.5,-3.29,-2.55,25.0,0.0
11749,2018-02-07 11:00,-2.33,32.39,-2.99,-1.23,22.8,0.0
11750,2018-02-07 12:00,-0.74,34.65,-2.64,-4.1,34.71,0.0
11751,2018-02-07 13:00,0.29,36.51,-2.49,-5.05,43.44,0.0
11752,2018-02-07 14:00,0.87,34.65,-2.23,-4.87,44.41,0.0
11753,2018-02-07 15:00,1.39,35.07,-2.38,-4.59,45.85,0.0
11754,2018-02-07 16:00,1.7,34.49,-2.03,-4.53,49.33,0.0
11755,2018-02-07 17:00,1.58,36.45,-1.58,-4.22,48.02,0.0
11756,2018-02-07 18:00,0.84,39.84,-2.03,-4.07,52.38,0.0
11757,2018-02-07 19:00,0.72,43.28,-2.0,-4.32,57.36,0.0
11758,2018-02-07 20:00,0.45,44.29,-2.03,-4.16,55.77,0.0
11759,2018-02-07 21:00,0.51,48.38,-2.11,-4.16,58.67,0.0
11760,2018-02-07 22:00,0.57,49.15,-2.11,-4.38,58.42,0.0
11761,2018-02-07 23:00,0.84,42.83,-2.0,-6.54,62.91,0.0
11762,2018-02-08 0:00,0.42,42.34,-2.03,-6.54,64.5,0.0
11763,2018-02-08 1:00,0.14,42.61,-2.0,-7.22,68.19,0.0
11764,2018-02-08 2:00,-0.41,43.19,-2.07,-8.19,68.41,0.0
11765,2018-02-08 3:00,-0.81,43.47,-2.15,-7.52,70.73,0.0
11766,2018-02-08 4:00,-1.23,44.54,-2.15,-8.62,69.63,0.0
11767,2018-02-08 5:00,-1.39,44.78,-2.19,-9.66,70.12,0.0
11768,2018-02-08 6:00,-1.63,45.02,-2.49,-8.35,71.03,0.0
11769,2018-02-08 7:00,-1.87,45.09,-2.49,-9.2,72.31,0.0
11770,2018-02-08 8:00,-2.24,46.55,-2.57,-9.51,74.85,0.0
11771,2018-02-08 9:00,-2.06,47.86,-2.53,-5.35,61.94,0.0
11772,2018-02-08 10:00,-1.29,49.66,-2.42,-0.5,42.28,0.0
11773,2018-02-08 11:00,-0.29,45.54,-2.23,2.34,32.08,0.0
11774,2018-02-08 12:00,0.75,42.43,-2.0,0.08,34.95,0.0
11775,2018-02-08 13:00,1.61,37.58,-1.77,-0.56,36.72,0.0
11776,2018-02-08 14:00,2.19,34.65,-1.61,-0.96,38.83,0.0
11777,2018-02-08 15:00,2.16,38.83,-1.58,-1.05,48.26,0.0
11778,2018-02-08 16:00,2.74,37.27,-1.27,-1.02,51.25,0.0
11779,2018-02-08 17:00,3.13,38.46,-1.08,-0.9,51.25,0.0
11780,2018-02-08 18:00,3.07,40.51,-1.0,-0.93,54.24,0.0
11781,2018-02-08 19:00,2.86,40.84,-0.89,-1.72,49.45,0.0
11782,2018-02-08 20:00,2.61,37.36,-0.89,-2.24,52.35,0.0
11783,2018-02-08 21:00,2.28,39.77,-0.85,-2.64,55.92,0.0
11784,2018-02-08 22:00,1.76,40.32,-0.89,-4.1,56.68,0.0
11785,2018-02-08 23:00,1.03,41.33,-1.04,-4.77,58.76,0.0
11786,2018-02-09 0:00,0.87,40.9,-0.93,-3.71,49.94,0.0
11787,2018-02-09 1:00,0.48,41.94,-1.12,-4.04,61.57,0.0
11788,2018-02-09 2:00,0.38,43.16,-1.08,-4.22,57.33,0.0
11789,2018-02-09 3:00,0.32,44.17,-1.08,-4.44,61.23,0.0
11790,2018-02-09 4:00,0.42,45.48,-1.16,-4.35,59.68,0.0
11791,2018-02-09 5:00,0.48,47.31,-1.08,-3.58,56.62,0.0
11792,2018-02-09 6:00,0.51,47.19,-1.12,-3.83,57.39,0.0
11793,2018-02-09 7:00,0.72,46.61,-1.0,-3.46,55.77,0.0
11794,2018-02-09 8:00,0.81,45.21,-1.0,-3.28,55.77,0.0
11795,2018-02-09 9:00,1.09,45.54,-1.0,-2.45,53.97,0.0
11796,2018-02-09 10:00,1.3,44.87,-0.85,-1.11,50.82,0.0
11797,2018-02-09 11:00,1.82,43.62,-0.85,1.33,42.06,0.0
11798,2018-02-09 12:00,2.49,39.47,-0.62,2.92,33.09,0.0
11799,2018-02-09 13:00,3.65,36.29,-0.2,4.66,30.07,0.0
