,plant1_train_mea_ddhr,plant1_train_tem_in_loc2,plant1_train_hum_in_loc2,plant1_train_tem_coil_loc2,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,24hour_cond_loc2
12142,2018-02-23 20:00,9.05,59.74,5.29,6.49,65.42,0.0
12143,2018-02-23 21:00,8.66,61.29,5.25,5.91,68.89,0.0
12144,2018-02-23 22:00,8.41,63.25,5.25,5.6,73.84,0.0
12145,2018-02-23 23:00,8.26,66.54,5.1,5.48,78.17,0.0
12146,2018-02-24 0:00,7.92,70.6,5.29,5.3,80.25,0.0
12147,2018-02-24 1:00,7.92,70.63,5.22,5.09,81.32,0.0
12148,2018-02-24 2:00,8.02,71.25,5.29,5.54,77.72,0.0
12149,2018-02-24 3:00,7.71,70.3,5.25,3.83,82.54,0.0
12150,2018-02-24 4:00,7.5,71.09,5.33,3.59,84.49,0.0
12151,2018-02-24 5:00,7.28,69.96,5.41,3.35,83.67,0.0
12152,2018-02-24 6:00,7.01,66.79,5.33,2.89,76.74,0.0
12153,2018-02-24 7:00,6.67,65.26,5.41,2.43,76.5,0.0
12154,2018-02-24 8:00,6.55,62.55,5.29,3.16,64.19,0.0
12155,2018-02-24 9:00,6.98,58.12,5.41,6.64,53.45,0.0
12156,2018-02-24 10:00,7.59,52.2,5.63,6.58,43.5,0.0
12157,2018-02-24 11:00,7.65,46.37,5.71,6.76,38.19,0.0
12158,2018-02-24 12:00,8.26,40.32,5.71,5.05,37.76,0.0
12159,2018-02-24 13:00,8.41,35.26,6.05,4.32,39.41,0.0
12160,2018-02-24 14:00,8.38,33.0,6.09,4.29,36.32,0.0
12161,2018-02-24 15:00,8.84,32.97,6.09,3.62,47.37,0.0
12162,2018-02-24 16:00,8.78,31.32,6.05,3.53,40.11,0.0
12163,2018-02-24 17:00,8.41,36.57,6.02,1.97,53.24,0.0
12164,2018-02-24 18:00,7.5,37.73,6.05,1.45,50.67,0.0
12165,2018-02-24 19:00,6.95,41.21,5.75,1.39,57.84,0.0
12166,2018-02-24 20:00,6.52,41.73,5.86,1.42,53.66,0.0
12167,2018-02-24 21:00,6.4,42.16,5.67,1.42,55.1,0.0
12168,2018-02-24 22:00,6.15,41.94,5.71,1.24,55.43,0.0
12169,2018-02-24 23:00,5.27,42.06,5.67,-0.59,57.75,0.0
12170,2018-02-25 0:00,5.05,43.89,5.6,-0.29,59.46,0.0
12171,2018-02-25 1:00,5.09,44.11,5.48,-0.38,61.05,0.0
12172,2018-02-25 2:00,4.93,45.67,5.6,-0.38,62.94,0.0
12173,2018-02-25 3:00,4.93,47.77,5.48,0.66,66.03,0.0
12174,2018-02-25 4:00,4.93,44.38,5.41,0.6,55.1,0.0
12175,2018-02-25 5:00,4.72,47.01,5.37,0.02,62.73,0.0
12176,2018-02-25 6:00,4.66,48.26,5.33,0.38,62.76,0.0
12177,2018-02-25 7:00,4.26,49.76,5.29,0.05,63.31,0.0
12178,2018-02-25 8:00,4.44,49.36,5.22,0.26,63.31,0.0
12179,2018-02-25 9:00,4.69,46.92,5.33,1.36,56.99,0.0
12180,2018-02-25 10:00,5.57,43.86,5.22,4.69,41.76,0.0
12181,2018-02-25 11:00,6.43,39.93,5.33,5.12,36.14,0.0
12182,2018-02-25 12:00,7.28,35.99,5.56,4.66,36.81,0.0
12183,2018-02-25 13:00,7.71,36.17,5.56,4.11,45.79,0.0
12184,2018-02-25 14:00,8.29,32.45,5.67,3.19,38.0,0.0
12185,2018-02-25 15:00,8.38,31.65,5.75,3.28,36.97,0.0
12186,2018-02-25 16:00,8.35,28.3,5.75,3.1,36.84,0.0
12187,2018-02-25 17:00,8.11,30.98,5.67,2.31,43.28,0.0
12188,2018-02-25 18:00,7.74,34.55,5.67,2.4,49.82,0.0
12189,2018-02-25 19:00,7.28,33.27,5.63,1.79,42.7,0.0
12190,2018-02-25 20:00,6.76,37.97,5.67,1.48,54.18,0.0
12191,2018-02-25 21:00,6.43,40.6,5.63,1.51,55.95,0.0
12192,2018-02-25 22:00,6.18,43.89,5.52,1.42,62.67,0.0
12193,2018-02-25 23:00,5.85,48.47,5.52,1.36,66.09,0.0
12194,2018-02-26 0:00,4.87,47.68,5.41,-1.9,66.45,0.0
12195,2018-02-26 1:00,4.63,48.78,5.25,-2.15,73.41,0.0
12196,2018-02-26 2:00,4.41,50.85,5.25,-2.55,75.27,0.0
12197,2018-02-26 3:00,3.74,52.81,5.14,-3.13,78.51,0.0
12198,2018-02-26 4:00,3.22,53.75,5.1,-2.94,76.53,0.0
12199,2018-02-26 5:00,2.92,54.91,4.83,-3.03,78.02,0.0
12200,2018-02-26 6:00,2.61,55.37,4.72,-3.49,80.28,0.0
12201,2018-02-26 7:00,2.06,55.56,4.83,-3.4,81.81,0.0
12202,2018-02-26 8:00,2.09,56.44,4.38,-1.36,70.67,0.0
12203,2018-02-26 9:00,3.13,55.68,4.6,3.71,50.98,0.0
12204,2018-02-26 10:00,4.51,51.65,4.72,8.5,32.94,0.0
12205,2018-02-26 11:00,5.79,47.22,4.91,7.89,33.85,0.0
12206,2018-02-26 12:00,6.58,44.81,5.1,4.87,47.71,0.0
12207,2018-02-26 13:00,7.25,40.23,5.14,4.6,42.95,0.0
12208,2018-02-26 14:00,7.44,40.66,5.14,4.38,45.09,0.0
12209,2018-02-26 15:00,7.99,35.53,5.18,4.72,36.45,0.0
12210,2018-02-26 16:00,8.26,38.28,5.25,4.32,48.81,0.0
12211,2018-02-26 17:00,7.99,32.02,5.37,3.28,41.3,0.0
12212,2018-02-26 18:00,7.62,35.1,5.22,2.7,48.69,0.0
12213,2018-02-26 19:00,7.19,36.39,5.29,2.25,49.6,0.0
12214,2018-02-26 20:00,6.67,35.16,5.37,1.09,53.02,0.0
12215,2018-02-26 21:00,6.0,35.38,5.18,-0.13,54.67,0.0
12216,2018-02-26 22:00,5.33,38.13,4.99,0.17,47.04,0.0
12217,2018-02-26 23:00,4.87,36.39,4.99,-0.71,51.25,0.0
12218,2018-02-27 0:00,4.51,38.31,4.87,-1.32,60.93,0.0
12219,2018-02-27 1:00,4.26,39.32,4.83,-1.48,59.31,0.0
12220,2018-02-27 2:00,3.89,39.87,4.72,-0.78,49.69,0.0
12221,2018-02-27 3:00,3.47,38.46,4.68,-2.0,54.64,0.0
12222,2018-02-27 4:00,3.32,38.31,4.6,-1.11,50.4,0.0
12223,2018-02-27 5:00,3.04,40.57,4.6,-1.23,52.29,0.0
12224,2018-02-27 6:00,2.98,41.21,4.49,-1.75,55.74,0.0
12225,2018-02-27 7:00,3.01,44.29,4.34,-0.99,57.72,0.0
12226,2018-02-27 8:00,3.25,48.08,4.41,-0.5,62.06,0.0
12227,2018-02-27 9:00,3.77,49.02,4.41,0.32,62.36,0.0
12228,2018-02-27 10:00,4.35,47.22,4.38,2.09,51.86,0.0
12229,2018-02-27 11:00,4.99,46.12,4.45,3.56,48.08,0.0
12230,2018-02-27 12:00,5.73,45.05,4.6,5.67,42.58,0.0
12231,2018-02-27 13:00,6.73,45.82,4.72,6.28,48.93,0.0
12232,2018-02-27 14:00,7.47,44.11,4.83,7.25,41.94,0.0
12233,2018-02-27 15:00,7.74,45.85,4.99,8.02,43.28,0.0
12234,2018-02-27 16:00,8.23,50.27,5.06,8.57,48.41,0.0
12235,2018-02-27 17:00,8.32,52.84,5.14,7.16,51.71,0.0
12236,2018-02-27 18:00,8.32,58.55,5.37,5.94,72.16,0.0
12237,2018-02-27 19:00,8.14,65.35,5.14,5.73,75.12,0.0
12238,2018-02-27 20:00,8.23,68.28,5.06,5.94,77.01,0.0
12239,2018-02-27 21:00,8.29,63.92,5.14,6.64,62.79,0.0
12240,2018-02-27 22:00,8.32,60.38,5.14,6.58,63.13,0.0
12241,2018-02-27 23:00,8.05,58.7,5.29,6.06,62.67,0.0
12242,2018-02-28 0:00,7.92,58.94,5.33,5.6,64.53,0.0
12243,2018-02-28 1:00,7.71,56.59,5.41,5.39,60.1,0.0
12244,2018-02-28 2:00,7.5,56.44,5.33,5.36,58.27,0.0
12245,2018-02-28 3:00,7.34,54.61,5.33,5.3,57.72,0.0
12246,2018-02-28 4:00,7.16,52.81,5.29,4.32,58.7,0.0
12247,2018-02-28 5:00,7.1,51.77,5.48,4.69,56.65,0.0
12248,2018-02-28 6:00,7.16,51.71,5.48,4.84,57.26,0.0
12249,2018-02-28 7:00,7.31,52.14,5.37,5.3,55.89,0.0
12250,2018-02-28 8:00,7.28,51.16,5.37,5.48,53.79,0.0
12251,2018-02-28 9:00,7.44,48.47,5.44,6.18,48.17,0.0
12252,2018-02-28 10:00,7.8,45.94,5.37,7.28,43.01,0.0
12253,2018-02-28 11:00,8.11,45.18,5.63,8.05,46.7,0.0
12254,2018-02-28 12:00,8.14,52.53,5.56,7.25,57.88,0.0
12255,2018-02-28 13:00,8.23,61.08,5.56,6.92,65.48,0.0
12256,2018-02-28 14:00,8.11,68.22,5.71,6.15,75.24,0.0
12257,2018-02-28 15:00,7.86,73.93,5.56,5.27,85.1,0.0
12258,2018-02-28 16:00,7.99,74.33,5.67,4.96,86.29,0.0
12259,2018-02-28 17:00,7.74,75.61,5.67,5.39,84.55,0.0
12260,2018-02-28 18:00,7.68,75.85,5.83,5.24,84.31,0.0
12261,2018-02-28 19:00,7.68,76.16,5.71,5.27,84.83,0.0
12262,2018-02-28 20:00,7.59,76.28,5.71,4.81,87.7,0.0
12263,2018-02-28 21:00,7.41,75.15,5.71,2.89,87.3,0.0
12264,2018-02-28 22:00,7.22,74.27,5.79,2.98,88.28,0.0
12265,2018-02-28 23:00,7.13,73.6,5.83,3.13,87.18,0.0
12266,2018-03-01 0:00,7.19,72.86,5.86,3.01,87.45,0.0
12267,2018-03-01 1:00,7.19,72.22,5.83,3.22,86.14,0.0
12268,2018-03-01 2:00,7.19,72.68,5.79,3.62,85.56,0.0
12269,2018-03-01 3:00,7.28,71.09,5.9,3.41,82.63,0.0
12270,2018-03-01 4:00,7.07,70.94,5.83,2.74,86.2,0.0
12271,2018-03-01 5:00,6.79,72.31,5.79,3.22,89.26,0.0
12272,2018-03-01 6:00,7.25,73.84,5.83,3.99,86.69,0.0
12273,2018-03-01 7:00,7.04,72.62,5.94,3.35,80.62,0.0
12274,2018-03-01 8:00,7.01,68.16,5.9,2.77,74.02,0.0
12275,2018-03-01 9:00,6.58,61.14,5.9,1.94,67.98,0.0
12276,2018-03-01 10:00,6.67,50.18,5.86,6.06,38.28,0.0
12277,2018-03-01 11:00,6.76,42.86,5.94,3.77,42.43,0.0
12278,2018-03-01 12:00,6.64,40.05,5.98,2.22,46.28,0.0
12279,2018-03-01 13:00,7.04,37.15,6.09,1.54,43.1,0.0
12280,2018-03-01 14:00,7.13,34.46,6.05,1.09,43.32,0.0
12281,2018-03-01 15:00,7.07,34.28,6.09,1.0,46.06,0.0
12282,2018-03-01 16:00,6.76,34.95,5.94,0.78,50.76,0.0
12283,2018-03-01 17:00,6.64,38.16,6.02,0.32,53.02,0.0
12284,2018-03-01 18:00,6.12,40.72,5.86,0.2,55.34,0.0
12285,2018-03-01 19:00,5.67,42.77,5.67,-0.13,58.15,0.0
12286,2018-03-01 20:00,5.15,43.8,5.75,-0.32,56.68,0.0
12287,2018-03-01 21:00,4.9,42.92,5.63,-0.38,54.27,0.0
12288,2018-03-01 22:00,4.69,41.27,5.56,-0.9,52.78,0.0
12289,2018-03-01 23:00,4.35,40.87,5.52,-1.32,53.54,0.0
12290,2018-03-02 0:00,4.08,40.45,5.48,-1.72,52.63,0.0
12291,2018-03-02 1:00,3.65,39.93,5.41,-2.27,53.21,0.0
12292,2018-03-02 2:00,3.47,36.78,5.18,-2.24,44.87,0.0
12293,2018-03-02 3:00,3.1,34.8,5.18,-2.45,46.09,0.0
12294,2018-03-02 4:00,2.77,33.64,4.99,-3.06,45.05,0.0
12295,2018-03-02 5:00,2.49,32.63,4.87,-3.25,41.45,0.0
12296,2018-03-02 6:00,2.16,31.2,4.57,-3.52,43.16,0.0
12297,2018-03-02 7:00,1.85,31.35,4.53,-4.32,50.34,0.0
12298,2018-03-02 8:00,1.82,35.26,4.38,-1.39,42.7,0.0
12299,2018-03-02 9:00,3.07,33.15,4.34,2.98,27.96,0.0
12300,2018-03-02 10:00,3.83,28.94,4.38,4.99,22.92,0.0
12301,2018-03-02 11:00,4.63,28.72,4.53,5.02,25.06,0.0
12302,2018-03-02 12:00,5.02,29.18,4.41,0.78,35.99,0.0
12303,2018-03-02 13:00,5.39,31.35,4.38,-0.04,40.87,0.0
12304,2018-03-02 14:00,5.73,31.99,4.45,0.48,43.32,0.0
12305,2018-03-02 15:00,6.12,30.07,4.53,1.79,34.65,0.0
12306,2018-03-02 16:00,6.34,30.13,4.64,1.91,36.32,0.0
12307,2018-03-02 17:00,6.73,32.36,4.6,2.06,41.42,0.0
12308,2018-03-02 18:00,6.55,36.54,4.68,1.67,50.64,0.0
12309,2018-03-02 19:00,5.97,36.66,4.64,1.45,47.71,0.0
12310,2018-03-02 20:00,5.7,42.43,4.64,1.03,59.25,0.0
12311,2018-03-02 21:00,5.33,47.16,4.53,1.21,61.05,0.0
12312,2018-03-02 22:00,5.05,47.22,4.38,0.05,60.32,0.0
12313,2018-03-02 23:00,4.87,48.23,4.41,0.05,64.35,0.0
12314,2018-03-03 0:00,4.75,47.47,4.45,0.29,62.0,0.0
12315,2018-03-03 1:00,4.63,48.38,4.41,0.6,58.09,0.0
12316,2018-03-03 2:00,4.6,46.58,4.49,0.6,56.01,0.0
12317,2018-03-03 3:00,4.47,50.55,4.45,0.63,63.0,0.0
12318,2018-03-03 4:00,4.35,50.06,4.34,0.48,58.46,0.0
12319,2018-03-03 5:00,4.29,49.39,4.34,0.6,59.55,0.0
12320,2018-03-03 6:00,3.83,52.59,4.15,-0.07,64.99,0.0
12321,2018-03-03 7:00,3.56,54.79,4.22,-0.32,66.79,0.0
12322,2018-03-03 8:00,3.71,54.76,4.22,2.46,58.03,0.0
12323,2018-03-03 9:00,4.78,50.7,4.15,7.74,38.1,1.0
12324,2018-03-03 10:00,6.06,42.61,4.41,8.26,29.67,1.0
12325,2018-03-03 11:00,7.19,37.97,4.49,11.77,21.43,1.0
12326,2018-03-03 12:00,8.26,34.13,4.83,11.07,22.5,1.0
12327,2018-03-03 13:00,9.33,30.1,5.1,12.17,21.37,1.0
12328,2018-03-03 14:00,10.15,27.9,5.25,13.27,23.38,1.0
12329,2018-03-03 15:00,10.89,29.33,5.44,12.99,23.23,1.0
12330,2018-03-03 16:00,11.77,30.04,5.67,14.61,34.34,1.0
12331,2018-03-03 17:00,11.86,38.98,5.71,13.85,39.74,1.0
12332,2018-03-03 18:00,12.17,48.5,5.94,13.05,52.93,1.0
12333,2018-03-03 19:00,11.77,58.61,6.05,11.62,59.07,1.0
12334,2018-03-03 20:00,11.28,55.53,6.09,7.59,46.95,1.0
12335,2018-03-03 21:00,10.79,56.81,6.02,7.65,53.85,1.0
12336,2018-03-03 22:00,10.79,51.71,6.13,8.2,53.3,1.0
12337,2018-03-03 23:00,10.58,57.84,6.17,8.35,59.83,1.0
12338,2018-03-04 0:00,10.31,56.17,6.36,7.13,59.55,1.0
12339,2018-03-04 1:00,10.4,55.59,6.51,7.99,61.08,1.0
12340,2018-03-04 2:00,10.18,56.47,6.51,8.11,61.45,1.0
12341,2018-03-04 3:00,10.18,58.03,6.47,8.47,62.79,0.0
12342,2018-03-04 4:00,10.21,62.58,6.63,8.47,65.9,0.0
12343,2018-03-04 5:00,10.21,66.33,6.74,8.69,74.02,0.0
12344,2018-03-04 6:00,10.24,70.36,6.82,8.02,74.33,0.0
12345,2018-03-04 7:00,10.09,71.76,6.78,8.17,78.11,0.0
12346,2018-03-04 8:00,10.15,74.66,6.82,6.89,82.6,0.0
12347,2018-03-04 9:00,9.73,78.51,6.74,7.16,89.77,0.0
12348,2018-03-04 10:00,10.21,82.17,6.93,9.36,88.64,0.0
12349,2018-03-04 11:00,11.04,82.23,7.16,11.59,77.9,0.0
12350,2018-03-04 12:00,11.28,80.8,7.39,11.68,76.56,0.0
12351,2018-03-04 13:00,11.8,81.56,7.54,12.05,77.44,0.0
12352,2018-03-04 14:00,12.35,81.53,7.77,12.44,79.37,0.0
12353,2018-03-04 15:00,12.84,79.15,8.04,13.33,76.77,0.0
12354,2018-03-04 16:00,12.9,80.04,8.5,12.81,76.56,0.0
12355,2018-03-04 17:00,13.39,79.0,8.27,14.0,72.41,0.0
12356,2018-03-04 18:00,13.17,78.05,8.5,12.53,73.47,0.0
12357,2018-03-04 19:00,12.75,76.83,8.65,11.92,78.91,0.0
12358,2018-03-04 20:00,13.14,78.27,8.53,12.2,80.98,0.0
12359,2018-03-04 21:00,12.66,79.33,8.69,8.57,86.29,0.0
12360,2018-03-04 22:00,12.44,81.44,8.73,10.09,92.37,0.0
12361,2018-03-04 23:00,12.26,81.56,8.92,9.6,93.35,0.0
12362,2018-03-05 0:00,12.11,82.88,9.07,9.76,92.92,0.0
12363,2018-03-05 1:00,12.05,82.23,9.03,9.18,92.12,0.0
12364,2018-03-05 2:00,11.65,80.74,9.03,8.44,91.94,0.0
12365,2018-03-05 3:00,11.19,79.18,9.03,7.34,90.26,0.0
12366,2018-03-05 4:00,10.76,77.53,9.07,6.58,90.63,0.0
12367,2018-03-05 5:00,10.18,75.61,8.84,5.88,87.97,0.0
12368,2018-03-05 6:00,9.88,73.72,8.92,5.63,85.38,0.0
12369,2018-03-05 7:00,9.45,70.97,8.92,5.24,81.44,0.0
12370,2018-03-05 8:00,8.9,70.97,8.84,5.05,81.99,0.0
12371,2018-03-05 9:00,8.9,69.87,8.8,4.66,82.3,0.0
12372,2018-03-05 10:00,9.08,66.42,8.76,5.73,74.82,0.0
12373,2018-03-05 11:00,9.18,61.23,8.8,6.37,63.92,0.0
12374,2018-03-05 12:00,9.45,58.0,8.73,6.95,62.33,0.0
12375,2018-03-05 13:00,9.57,55.95,8.95,7.34,60.23,0.0
12376,2018-03-05 14:00,10.15,53.27,8.99,8.08,55.65,0.0
12377,2018-03-05 15:00,10.4,49.48,9.03,8.5,51.1,0.0
12378,2018-03-05 16:00,10.85,47.47,9.11,8.75,50.37,0.0
12379,2018-03-05 17:00,10.76,46.79,9.15,8.29,53.36,0.0
12380,2018-03-05 18:00,10.92,49.02,9.11,7.8,54.43,0.0
12381,2018-03-05 19:00,10.52,49.94,8.95,6.92,57.3,0.0
12382,2018-03-05 20:00,10.06,52.99,8.95,5.88,66.67,0.0
12383,2018-03-05 21:00,9.69,53.24,8.84,5.91,61.78,0.0
12384,2018-03-05 22:00,9.18,53.08,9.07,4.96,64.5,0.0
12385,2018-03-05 23:00,8.72,51.47,8.8,4.51,61.66,0.0
12386,2018-03-06 0:00,8.38,50.98,8.76,3.89,62.61,0.0
12387,2018-03-06 1:00,7.99,51.04,8.69,3.41,64.59,0.0
12388,2018-03-06 2:00,7.56,51.37,8.53,2.98,64.04,0.0
12389,2018-03-06 3:00,7.1,53.36,8.57,2.4,72.07,0.0
12390,2018-03-06 4:00,6.55,55.68,8.23,0.57,77.2,0.0
12391,2018-03-06 5:00,6.12,56.2,8.0,0.45,77.63,0.0
12392,2018-03-06 6:00,5.42,58.73,7.85,-0.9,84.22,0.0
12393,2018-03-06 7:00,4.9,60.68,7.73,-0.96,86.45,0.0
12394,2018-03-06 8:00,5.27,63.0,7.7,3.35,70.45,0.0
12395,2018-03-06 9:00,6.58,56.38,7.96,8.05,45.3,0.0
12396,2018-03-06 10:00,7.86,51.19,7.81,9.91,36.84,0.0
12397,2018-03-06 11:00,8.78,46.55,7.89,10.95,31.68,0.0
12398,2018-03-06 12:00,9.51,41.73,8.04,7.8,40.93,0.0
12399,2018-03-06 13:00,10.12,37.94,8.12,7.28,36.78,0.0
12400,2018-03-06 14:00,10.43,34.74,8.15,7.07,38.03,0.0
12401,2018-03-06 15:00,10.27,33.61,8.27,6.37,40.9,0.0
12402,2018-03-06 16:00,10.98,33.61,8.15,5.79,41.33,0.0
12403,2018-03-06 17:00,10.46,35.41,8.15,5.45,47.31,0.0
12404,2018-03-06 18:00,9.88,39.16,8.46,4.78,51.13,0.0
12405,2018-03-06 19:00,9.6,40.96,8.23,4.51,52.66,0.0
12406,2018-03-06 20:00,9.11,42.92,8.12,4.26,55.62,0.0
12407,2018-03-06 21:00,8.81,44.54,8.04,3.99,59.28,0.0
12408,2018-03-06 22:00,8.35,44.6,7.89,3.89,55.89,0.0
12409,2018-03-06 23:00,7.99,46.83,7.89,3.86,58.7,0.0
12410,2018-03-07 0:00,7.28,50.64,7.89,0.9,72.74,0.0
12411,2018-03-07 1:00,6.67,53.14,7.66,1.0,74.54,0.0
12412,2018-03-07 2:00,6.34,54.43,7.58,1.7,71.64,0.0
12413,2018-03-07 3:00,6.52,54.61,7.43,3.25,66.33,0.0
12414,2018-03-07 4:00,6.79,57.23,7.43,3.83,66.73,0.0
12415,2018-03-07 5:00,6.83,55.28,7.43,3.71,64.07,0.0
12416,2018-03-07 6:00,6.67,55.68,7.35,3.47,65.05,0.0
12417,2018-03-07 7:00,6.49,56.17,7.28,3.47,65.32,0.0
12418,2018-03-07 8:00,6.79,55.43,7.39,4.57,60.38,0.0
12419,2018-03-07 9:00,7.22,53.39,7.24,4.87,58.58,0.0
12420,2018-03-07 10:00,8.11,50.82,7.39,9.18,44.29,0.0
12421,2018-03-07 11:00,8.72,47.25,7.35,8.23,46.25,0.0
12422,2018-03-07 12:00,9.69,44.87,7.47,9.21,42.61,0.0
12423,2018-03-07 13:00,10.43,43.77,7.7,10.27,41.7,0.0
12424,2018-03-07 14:00,10.82,42.22,7.81,10.15,39.8,0.0
12425,2018-03-07 15:00,11.13,41.51,7.89,10.18,42.37,0.0
12426,2018-03-07 16:00,11.04,43.28,7.96,10.06,43.41,0.0
12427,2018-03-07 17:00,11.16,44.57,8.0,9.69,47.31,0.0
12428,2018-03-07 18:00,11.01,46.34,7.92,8.9,49.33,0.0
12429,2018-03-07 19:00,10.7,49.79,7.96,8.32,55.4,0.0
12430,2018-03-07 20:00,10.46,52.63,8.04,7.74,59.71,0.0
12431,2018-03-07 21:00,10.15,57.48,8.04,6.79,69.14,0.0
12432,2018-03-07 22:00,9.48,63.77,7.89,5.6,79.52,0.0
12433,2018-03-07 23:00,8.84,67.61,7.77,4.66,83.91,0.0
12434,2018-03-08 0:00,8.57,66.54,7.81,4.05,80.68,0.0
12435,2018-03-08 1:00,8.17,66.51,7.66,3.83,82.45,0.0
12436,2018-03-08 2:00,7.86,67.74,7.62,3.25,85.23,0.0
12437,2018-03-08 3:00,7.59,68.41,7.58,2.95,87.33,0.0
12438,2018-03-08 4:00,7.47,69.2,7.58,2.74,88.61,0.0
12439,2018-03-08 5:00,7.22,69.2,7.5,2.61,88.55,0.0
12440,2018-03-08 6:00,7.34,69.54,7.43,2.67,89.93,0.0
12441,2018-03-08 7:00,7.34,71.55,7.47,3.04,90.32,0.0
12442,2018-03-08 8:00,7.56,72.19,7.35,3.44,90.78,0.0
12443,2018-03-08 9:00,7.47,73.11,7.39,3.56,90.72,0.0
12444,2018-03-08 10:00,7.99,72.86,7.35,3.74,90.42,0.0
12445,2018-03-08 11:00,8.38,70.97,7.39,4.32,90.29,0.0
12446,2018-03-08 12:00,9.18,67.28,7.5,6.37,79.55,0.0
12447,2018-03-08 13:00,9.66,62.97,7.58,6.55,68.86,0.0
12448,2018-03-08 14:00,10.12,57.94,7.54,6.12,67.4,0.0
12449,2018-03-08 15:00,9.97,56.65,7.66,5.33,68.96,0.0
12450,2018-03-08 16:00,10.09,54.52,7.7,4.93,70.21,0.0
12451,2018-03-08 17:00,9.82,53.33,7.7,4.93,68.32,0.0
12452,2018-03-08 18:00,9.42,54.79,7.73,4.47,70.57,0.0
12453,2018-03-08 19:00,8.84,57.3,7.58,3.74,75.82,0.0
12454,2018-03-08 20:00,8.57,58.42,7.54,3.41,76.47,0.0
12455,2018-03-08 21:00,8.23,60.04,7.58,3.62,76.8,0.0
12456,2018-03-08 22:00,7.8,61.14,7.47,3.28,75.85,0.0
12457,2018-03-08 23:00,7.74,61.32,7.58,3.22,76.92,0.0
12458,2018-03-09 0:00,7.44,61.39,7.43,3.1,75.12,0.0
12459,2018-03-09 1:00,7.41,59.98,7.31,2.86,72.1,0.0
12460,2018-03-09 2:00,7.47,58.18,7.35,3.16,69.81,0.0
12461,2018-03-09 3:00,7.25,58.24,7.35,3.16,70.79,0.0
12462,2018-03-09 4:00,7.62,56.47,7.28,3.25,69.23,0.0
12463,2018-03-09 5:00,7.28,57.26,7.28,2.92,69.44,0.0
12464,2018-03-09 6:00,6.95,57.36,7.2,2.06,75.24,0.0
12465,2018-03-09 7:00,6.61,56.38,7.2,1.94,71.7,0.0
12466,2018-03-09 8:00,6.67,56.59,7.05,2.64,72.28,0.0
12467,2018-03-09 9:00,7.28,55.74,7.2,4.38,64.47,0.0
12468,2018-03-09 10:00,8.17,53.57,7.24,9.85,44.84,0.0
12469,2018-03-09 11:00,8.87,54.4,7.31,5.94,57.23,0.0
12470,2018-03-09 12:00,9.02,54.18,7.24,4.99,64.41,0.0
12471,2018-03-09 13:00,8.99,55.1,7.2,4.84,69.66,0.0
12472,2018-03-09 14:00,9.42,55.34,7.24,5.88,66.91,0.0
12473,2018-03-09 15:00,9.94,53.05,7.31,7.04,60.26,0.0
12474,2018-03-09 16:00,10.49,51.31,7.39,7.13,59.92,0.0
12475,2018-03-09 17:00,10.46,50.98,7.47,6.67,60.2,0.0
12476,2018-03-09 18:00,10.24,50.98,7.47,5.12,62.12,0.0
12477,2018-03-09 19:00,9.82,50.55,7.24,4.54,63.52,0.0
12478,2018-03-09 20:00,8.93,51.4,7.35,4.2,64.74,0.0
12479,2018-03-09 21:00,8.08,54.7,7.43,2.92,72.74,0.0
12480,2018-03-09 22:00,7.5,56.32,7.31,2.28,77.93,0.0
12481,2018-03-09 23:00,6.92,58.79,7.16,1.79,80.1,0.0
12482,2018-03-10 0:00,6.4,59.71,7.16,1.33,80.77,0.0
12483,2018-03-10 1:00,6.09,61.2,7.12,0.63,83.94,0.0
12484,2018-03-10 2:00,5.48,62.7,6.97,-0.13,86.11,0.0
12485,2018-03-10 3:00,5.27,61.87,6.7,0.32,83.36,0.0
12486,2018-03-10 4:00,4.75,63.28,6.82,0.05,84.8,0.0
12487,2018-03-10 5:00,4.54,63.98,6.63,-0.32,84.19,0.0
12488,2018-03-10 6:00,4.26,64.9,6.44,-0.41,85.87,0.0
12489,2018-03-10 7:00,4.05,65.75,6.28,-0.53,85.62,0.0
12490,2018-03-10 8:00,4.51,65.93,6.28,0.84,79.67,0.0
12491,2018-03-10 9:00,5.54,65.08,6.36,6.7,59.74,0.0
12492,2018-03-10 10:00,6.92,60.71,6.44,9.02,46.18,0.0
12493,2018-03-10 11:00,8.11,55.31,6.51,10.58,39.68,0.0
12494,2018-03-10 12:00,8.96,53.24,6.63,7.41,54.52,0.0
12495,2018-03-10 13:00,9.73,51.8,6.82,7.68,54.46,0.0
12496,2018-03-10 14:00,10.12,49.94,7.01,5.85,62.7,0.0
12497,2018-03-10 15:00,9.97,53.24,6.93,5.3,69.05,0.0
12498,2018-03-10 16:00,10.21,54.33,6.97,7.01,64.87,0.0
12499,2018-03-10 17:00,10.55,48.26,7.08,7.95,53.11,0.0
12500,2018-03-10 18:00,10.18,49.3,7.01,6.52,59.37,0.0
12501,2018-03-10 19:00,9.63,51.8,7.05,5.21,66.42,0.0
12502,2018-03-10 20:00,8.78,55.49,7.01,4.38,71.52,0.0
12503,2018-03-10 21:00,8.08,58.97,7.01,3.8,75.12,0.0
12504,2018-03-10 22:00,7.74,61.2,6.86,3.77,76.47,0.0
12505,2018-03-10 23:00,7.59,62.67,6.82,3.41,77.81,0.0
