,plant1_train_mea_ddhr,plant1_train_tem_in_loc3,plant1_train_hum_in_loc3,plant1_train_tem_coil_loc3,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,24hour_cond_loc3
13887,2018-05-07 13:00,21.78,54.52,18.57,22.24,49.69,0.0
13888,2018-05-07 14:00,22.39,53.08,18.76,21.36,53.91,0.0
13889,2018-05-07 15:00,22.85,49.54,18.84,21.87,48.32,0.0
13890,2018-05-07 16:00,22.88,49.39,18.95,21.66,50.49,0.0
13891,2018-05-07 17:00,23.03,48.44,18.99,21.32,49.79,0.0
13892,2018-05-07 18:00,22.64,49.66,19.07,20.01,55.49,0.0
13893,2018-05-07 19:00,21.81,52.44,18.91,16.56,69.05,0.0
13894,2018-05-07 20:00,21.45,53.02,19.14,17.97,60.71,0.0
13895,2018-05-07 21:00,20.84,56.29,18.88,17.33,67.7,0.0
13896,2018-05-07 22:00,20.26,56.47,18.84,16.59,69.54,0.0
13897,2018-05-07 23:00,19.49,61.02,18.72,16.04,74.3,0.0
13898,2018-05-08 0:00,18.88,66.0,18.72,15.62,76.68,0.0
13899,2018-05-08 1:00,18.49,69.81,18.72,15.22,82.54,0.0
13900,2018-05-08 2:00,18.0,70.57,18.57,14.27,83.09,0.0
13901,2018-05-08 3:00,18.15,68.59,18.57,16.87,71.03,0.0
13902,2018-05-08 4:00,18.15,70.94,18.53,16.2,78.75,0.0
13903,2018-05-08 5:00,18.03,71.21,18.49,16.26,74.94,0.0
13904,2018-05-08 6:00,18.03,69.26,18.57,16.14,72.31,0.0
13905,2018-05-08 7:00,18.06,67.19,18.49,16.68,69.47,0.0
13906,2018-05-08 8:00,18.76,62.76,18.53,19.68,56.41,0.0
13907,2018-05-08 9:00,19.37,57.72,18.68,19.04,53.69,0.0
13908,2018-05-08 10:00,20.04,54.06,18.72,20.71,48.11,0.0
13909,2018-05-08 11:00,20.74,50.76,18.95,20.9,47.74,0.0
13910,2018-05-08 12:00,21.2,49.76,19.33,21.05,46.28,0.0
13911,2018-05-08 13:00,21.87,47.83,19.18,20.93,46.76,0.0
13912,2018-05-08 14:00,22.36,45.73,19.33,21.11,44.99,0.0
13913,2018-05-08 15:00,22.52,45.85,19.56,21.81,44.02,0.0
13914,2018-05-08 16:00,22.58,45.27,19.6,21.84,41.73,0.0
13915,2018-05-08 17:00,22.42,43.41,19.6,22.09,41.73,0.0
13916,2018-05-08 18:00,22.18,45.54,19.64,21.08,43.32,0.0
13917,2018-05-08 19:00,21.57,45.33,19.49,20.13,44.72,0.0
13918,2018-05-08 20:00,21.02,45.63,19.56,19.22,46.31,0.0
13919,2018-05-08 21:00,19.98,45.39,19.41,17.69,49.27,0.0
13920,2018-05-08 22:00,18.88,44.29,19.07,15.74,48.5,0.0
13921,2018-05-08 23:00,18.0,45.79,18.91,14.52,51.92,0.0
13922,2018-05-09 0:00,17.48,46.34,18.76,13.54,55.04,0.0
13923,2018-05-09 1:00,16.9,48.38,18.49,13.02,56.78,0.0
13924,2018-05-09 2:00,16.38,50.31,18.57,12.53,59.37,0.0
13925,2018-05-09 3:00,16.04,51.13,18.34,12.2,61.48,0.0
13926,2018-05-09 4:00,15.8,50.98,18.15,11.92,59.55,0.0
13927,2018-05-09 5:00,15.25,52.47,18.04,11.47,62.64,0.0
13928,2018-05-09 6:00,15.25,52.87,17.88,12.14,61.42,0.0
13929,2018-05-09 7:00,15.31,51.5,17.77,13.82,52.2,0.0
13930,2018-05-09 8:00,15.98,49.91,17.92,16.87,45.27,0.0
13931,2018-05-09 9:00,16.78,47.13,17.96,17.05,42.19,0.0
13932,2018-05-09 10:00,17.63,46.03,17.96,19.28,40.23,0.0
13933,2018-05-09 11:00,18.61,43.74,18.19,18.46,40.08,0.0
13934,2018-05-09 12:00,19.43,42.52,18.3,19.4,41.0,0.0
13935,2018-05-09 13:00,20.1,39.68,18.46,18.91,38.16,0.0
13936,2018-05-09 14:00,20.41,42.4,18.68,17.94,45.85,0.0
13937,2018-05-09 15:00,20.53,42.09,18.65,17.72,48.17,0.0
13938,2018-05-09 16:00,20.32,42.06,18.65,17.26,47.28,0.0
13939,2018-05-09 17:00,20.04,42.09,18.65,17.02,47.19,0.0
13940,2018-05-09 18:00,19.55,43.71,18.65,16.29,50.09,0.0
13941,2018-05-09 19:00,19.25,42.16,18.61,16.68,46.55,0.0
13942,2018-05-09 20:00,19.1,45.45,18.49,15.92,53.11,0.0
13943,2018-05-09 21:00,18.52,46.86,18.46,15.25,53.05,0.0
13944,2018-05-09 22:00,18.39,47.62,18.42,14.46,57.81,0.0
13945,2018-05-09 23:00,18.18,48.29,18.34,13.97,60.41,0.0
13946,2018-05-10 0:00,17.39,51.56,18.11,13.05,64.47,0.0
13947,2018-05-10 1:00,17.14,52.59,18.15,12.59,66.54,0.0
13948,2018-05-10 2:00,16.47,56.2,17.84,11.37,73.63,0.0
13949,2018-05-10 3:00,15.53,59.13,17.73,10.85,78.02,0.0
13950,2018-05-10 4:00,15.22,62.18,17.58,10.95,79.55,0.0
13951,2018-05-10 5:00,14.73,61.78,17.35,10.18,77.47,0.0
13952,2018-05-10 6:00,14.4,62.88,17.12,10.52,81.29,0.0
13953,2018-05-10 7:00,14.85,64.01,17.12,13.69,68.28,0.0
13954,2018-05-10 8:00,15.62,63.25,17.08,16.35,57.75,0.0
13955,2018-05-10 9:00,17.26,58.82,17.5,19.1,49.79,0.0
13956,2018-05-10 10:00,18.36,56.68,17.69,21.9,44.87,0.0
13957,2018-05-10 11:00,19.19,55.53,17.69,20.41,49.79,0.0
13958,2018-05-10 12:00,19.31,57.81,17.84,16.87,63.8,0.0
13959,2018-05-10 13:00,18.76,60.65,17.77,15.43,71.0,0.0
13960,2018-05-10 14:00,19.19,58.3,17.84,15.31,70.18,0.0
13961,2018-05-10 15:00,19.31,57.91,17.92,15.04,68.93,0.0
13962,2018-05-10 16:00,18.82,58.03,17.88,14.58,71.4,0.0
13963,2018-05-10 17:00,18.3,59.92,17.77,13.42,76.8,0.0
13964,2018-05-10 18:00,17.75,62.24,17.65,12.9,79.21,0.0
13965,2018-05-10 19:00,17.08,64.77,17.54,12.32,83.24,0.0
13966,2018-05-10 20:00,16.62,66.21,17.54,12.11,85.16,0.0
13967,2018-05-10 21:00,16.32,67.55,17.43,11.74,85.74,0.0
13968,2018-05-10 22:00,16.29,68.38,17.31,12.05,85.96,0.0
13969,2018-05-10 23:00,16.2,66.88,17.23,12.05,83.91,0.0
13970,2018-05-11 0:00,15.83,68.47,17.04,11.74,85.23,0.0
13971,2018-05-11 1:00,15.77,69.05,16.97,12.26,83.79,0.0
13972,2018-05-11 2:00,15.53,69.81,17.01,12.2,82.02,0.0
13973,2018-05-11 3:00,15.49,69.47,16.93,12.08,81.81,0.0
13974,2018-05-11 4:00,15.28,71.15,16.78,11.47,86.66,0.0
13975,2018-05-11 5:00,15.22,72.1,16.74,11.62,86.57,0.0
13976,2018-05-11 6:00,15.1,72.68,16.62,11.92,86.05,0.0
13977,2018-05-11 7:00,15.04,72.95,16.51,12.44,81.62,0.0
13978,2018-05-11 8:00,15.43,71.55,16.62,13.51,77.66,0.0
13979,2018-05-11 9:00,16.07,68.77,16.59,15.56,69.23,0.0
13980,2018-05-11 10:00,17.3,63.89,16.81,19.83,50.7,0.0
13981,2018-05-11 11:00,18.33,60.29,17.12,19.1,53.11,0.0
13982,2018-05-11 12:00,19.49,55.98,17.23,20.07,49.36,0.0
13983,2018-05-11 13:00,19.55,54.3,17.39,17.63,56.53,0.0
13984,2018-05-11 14:00,19.46,57.75,17.46,17.14,63.8,0.0
13985,2018-05-11 15:00,19.52,57.84,17.46,17.14,63.4,0.0
13986,2018-05-11 16:00,19.0,59.16,17.43,16.17,66.79,0.0
13987,2018-05-11 17:00,18.36,60.71,17.35,14.98,70.45,0.0
13988,2018-05-11 18:00,17.97,63.43,17.23,14.79,73.35,0.0
13989,2018-05-11 19:00,17.36,66.45,17.27,13.57,80.56,0.0
13990,2018-05-11 20:00,17.14,66.82,17.08,13.45,80.04,0.0
13991,2018-05-11 21:00,17.02,64.5,16.97,14.58,70.36,0.0
13992,2018-05-11 22:00,17.14,65.96,17.08,14.85,74.69,0.0
13993,2018-05-11 23:00,17.08,68.68,17.08,14.73,79.37,0.0
13994,2018-05-12 0:00,16.96,72.13,16.97,14.7,80.1,0.0
13995,2018-05-12 1:00,16.93,71.28,17.01,14.76,79.58,0.0
13996,2018-05-12 2:00,16.9,70.09,16.93,15.1,73.53,0.0
13997,2018-05-12 3:00,16.87,74.48,16.97,15.13,80.34,0.0
13998,2018-05-12 4:00,16.96,70.18,16.97,15.59,68.83,0.0
13999,2018-05-12 5:00,16.9,68.77,17.04,15.01,70.63,0.0
14000,2018-05-12 6:00,16.5,67.37,16.89,13.85,66.79,0.0
14001,2018-05-12 7:00,15.8,65.45,16.62,12.23,73.2,0.0
14002,2018-05-12 8:00,15.4,72.5,16.59,12.11,85.26,0.0
14003,2018-05-12 9:00,15.34,72.13,16.47,12.17,86.94,0.0
14004,2018-05-12 10:00,15.43,77.35,16.55,12.81,88.8,0.0
14005,2018-05-12 11:00,15.56,80.59,16.47,13.54,89.59,0.0
14006,2018-05-12 12:00,15.86,82.84,16.47,14.12,89.53,0.0
14007,2018-05-12 13:00,16.2,82.6,16.55,14.76,89.62,0.0
14008,2018-05-12 14:00,16.93,84.83,16.66,16.72,91.06,0.0
14009,2018-05-12 15:00,17.36,86.32,16.7,16.65,86.02,0.0
14010,2018-05-12 16:00,17.36,85.81,16.66,16.26,87.82,0.0
14011,2018-05-12 17:00,17.42,85.96,16.7,16.38,88.55,0.0
14012,2018-05-12 18:00,17.36,85.99,16.59,16.2,88.98,0.0
14013,2018-05-12 19:00,17.36,84.58,16.66,15.86,90.38,0.0
14014,2018-05-12 20:00,17.23,86.36,16.62,16.04,91.24,0.0
14015,2018-05-12 21:00,17.45,86.66,16.74,16.32,91.39,0.0
14016,2018-05-12 22:00,17.51,87.27,16.62,16.35,91.24,0.0
14017,2018-05-12 23:00,17.57,83.85,16.81,16.07,89.29,0.0
14018,2018-05-13 0:00,17.54,83.76,16.62,15.65,89.77,0.0
14019,2018-05-13 1:00,17.17,83.09,16.62,14.95,90.51,0.0
14020,2018-05-13 2:00,16.93,82.39,16.59,14.52,90.57,0.0
14021,2018-05-13 3:00,16.75,81.99,16.62,14.37,91.91,0.0
14022,2018-05-13 4:00,16.53,80.19,16.36,13.33,89.68,0.0
14023,2018-05-13 5:00,16.35,80.01,16.43,13.66,88.31,0.0
14024,2018-05-13 6:00,16.35,78.82,16.47,13.63,86.97,0.0
14025,2018-05-13 7:00,16.2,79.0,16.43,13.82,85.04,0.0
14026,2018-05-13 8:00,16.5,77.01,16.47,14.49,80.8,0.0
14027,2018-05-13 9:00,16.81,75.49,16.62,15.53,77.05,0.0
14028,2018-05-13 10:00,17.3,72.8,16.55,15.92,74.36,0.0
14029,2018-05-13 11:00,17.97,69.57,16.7,16.84,67.49,0.0
14030,2018-05-13 12:00,18.42,66.58,16.85,17.23,66.91,0.0
14031,2018-05-13 13:00,18.7,65.51,16.89,17.2,65.75,0.0
14032,2018-05-13 14:00,19.0,63.25,17.01,17.54,62.42,0.0
14033,2018-05-13 15:00,19.25,60.74,17.08,15.89,66.33,0.0
14034,2018-05-13 16:00,18.76,61.11,17.01,14.85,71.79,0.0
14035,2018-05-13 17:00,18.46,63.83,17.04,14.73,74.97,0.0
14036,2018-05-13 18:00,17.84,66.12,16.97,13.82,78.69,0.0
14037,2018-05-13 19:00,17.66,66.91,16.85,12.75,83.88,0.0
14038,2018-05-13 20:00,16.99,67.77,16.85,11.53,87.0,0.0
14039,2018-05-13 21:00,16.56,68.89,16.66,11.16,89.19,0.0
14040,2018-05-13 22:00,16.17,69.69,16.55,10.79,90.69,0.0
14041,2018-05-13 23:00,15.8,70.63,16.43,10.76,92.25,0.0
14042,2018-05-14 0:00,15.01,75.52,16.28,10.95,93.04,0.0
14043,2018-05-14 1:00,15.28,74.69,16.24,10.92,93.47,0.0
14044,2018-05-14 2:00,14.88,77.11,16.2,10.89,93.9,0.0
14045,2018-05-14 3:00,14.79,77.66,16.13,11.01,94.32,0.0
14046,2018-05-14 4:00,15.01,76.16,16.09,11.22,95.21,0.0
14047,2018-05-14 5:00,15.01,79.73,16.01,11.83,95.82,0.0
14048,2018-05-14 6:00,15.07,80.83,16.05,12.11,95.85,0.0
14049,2018-05-14 7:00,15.25,80.4,15.98,12.75,95.45,0.0
14050,2018-05-14 8:00,15.53,80.31,16.01,13.3,92.74,0.0
14051,2018-05-14 9:00,16.41,78.42,16.2,16.96,76.19,0.0
14052,2018-05-14 10:00,17.63,75.24,16.39,19.34,65.81,0.0
14053,2018-05-14 11:00,18.97,71.58,16.66,21.11,59.52,0.0
14054,2018-05-14 12:00,20.04,69.54,16.93,22.09,57.54,0.0
14055,2018-05-14 13:00,21.05,68.19,16.97,22.76,57.88,0.0
14056,2018-05-14 14:00,21.81,66.48,17.43,23.28,58.76,0.0
14057,2018-05-14 15:00,22.15,65.2,17.54,22.55,59.65,0.0
14058,2018-05-14 16:00,22.3,65.6,17.69,22.27,61.39,0.0
14059,2018-05-14 17:00,21.87,66.85,17.69,20.96,64.87,0.0
14060,2018-05-14 18:00,21.63,66.7,17.88,19.89,67.61,0.0
14061,2018-05-14 19:00,20.96,66.48,17.81,18.67,70.97,0.0
14062,2018-05-14 20:00,20.38,67.46,17.81,17.66,71.46,0.0
14063,2018-05-14 21:00,19.74,69.47,17.69,17.02,77.23,0.0
14064,2018-05-14 22:00,19.8,73.44,17.73,18.21,80.74,1.0
14065,2018-05-14 23:00,19.65,74.11,17.69,18.06,83.76,1.0
14066,2018-05-15 0:00,19.4,73.38,17.77,18.39,72.99,1.0
14067,2018-05-15 1:00,19.28,70.24,17.81,18.18,69.9,1.0
14068,2018-05-15 2:00,18.91,71.55,17.81,16.93,75.58,0.0
14069,2018-05-15 3:00,18.49,74.39,17.62,16.44,82.97,0.0
14070,2018-05-15 4:00,18.21,76.5,17.58,15.71,85.56,0.0
14071,2018-05-15 5:00,18.12,76.8,17.58,16.38,82.54,1.0
14072,2018-05-15 6:00,18.12,80.46,17.69,16.56,88.0,1.0
14073,2018-05-15 7:00,18.06,82.08,17.58,18.12,81.93,1.0
14074,2018-05-15 8:00,19.16,76.71,18.0,21.36,65.84,1.0
14075,2018-05-15 9:00,20.44,72.59,18.04,25.23,49.11,1.0
14076,2018-05-15 10:00,21.48,60.96,18.3,26.33,41.27,1.0
14077,2018-05-15 11:00,22.52,50.24,18.61,26.42,32.02,1.0
14078,2018-05-15 12:00,23.06,47.5,18.76,27.06,34.22,1.0
14079,2018-05-15 13:00,23.64,48.6,18.8,27.61,37.0,1.0
14080,2018-05-15 14:00,24.16,50.67,19.07,28.35,39.99,1.0
14081,2018-05-15 15:00,24.87,53.75,19.37,28.65,41.61,1.0
14082,2018-05-15 16:00,25.02,55.16,19.45,28.56,43.68,1.0
14083,2018-05-15 17:00,24.84,55.8,19.56,25.78,48.47,1.0
14084,2018-05-15 18:00,24.38,55.4,19.6,24.47,49.33,1.0
14085,2018-05-15 19:00,24.07,59.55,19.68,24.13,54.67,1.0
14086,2018-05-15 20:00,23.77,62.12,19.71,23.55,59.58,1.0
14087,2018-05-15 21:00,23.8,71.09,19.71,23.95,70.7,1.0
14088,2018-05-15 22:00,23.64,75.21,19.94,23.89,71.76,1.0
14089,2018-05-15 23:00,23.46,77.59,19.94,23.86,73.53,1.0
14090,2018-05-16 0:00,23.25,77.26,19.98,23.31,75.89,1.0
14091,2018-05-16 1:00,23.22,78.33,20.1,23.37,74.6,1.0
14092,2018-05-16 2:00,23.19,77.63,20.06,23.4,72.65,1.0
14093,2018-05-16 3:00,23.1,76.92,20.13,23.13,74.18,1.0
14094,2018-05-16 4:00,23.06,78.48,20.21,23.1,76.98,1.0
14095,2018-05-16 5:00,22.94,80.95,20.29,23.16,78.48,0.0
14096,2018-05-16 6:00,22.91,82.33,20.29,23.28,78.91,0.0
14097,2018-05-16 7:00,23.06,82.72,20.4,23.55,78.94,0.0
14098,2018-05-16 8:00,23.34,82.26,20.44,25.38,71.79,0.0
14099,2018-05-16 9:00,23.49,84.83,20.71,24.44,79.76,0.0
14100,2018-05-16 10:00,23.77,85.13,20.78,24.47,79.95,0.0
14101,2018-05-16 11:00,23.74,84.98,20.78,23.61,82.91,1.0
14102,2018-05-16 12:00,23.77,84.46,20.9,23.95,81.07,1.0
14103,2018-05-16 13:00,24.1,82.97,21.05,24.8,78.36,1.0
14104,2018-05-16 14:00,24.04,83.61,21.05,24.13,80.19,1.0
14105,2018-05-16 15:00,23.98,83.39,21.16,23.89,83.21,1.0
14106,2018-05-16 16:00,23.98,84.04,21.2,24.01,82.39,1.0
14107,2018-05-16 17:00,23.89,84.98,21.28,23.83,83.36,1.0
14108,2018-05-16 18:00,23.92,84.49,21.32,23.95,82.36,1.0
14109,2018-05-16 19:00,23.92,84.95,21.47,23.77,82.51,1.0
14110,2018-05-16 20:00,23.92,84.98,21.47,23.64,83.33,0.0
14111,2018-05-16 21:00,23.89,85.1,21.55,23.49,83.85,0.0
14112,2018-05-16 22:00,23.83,85.81,21.58,23.28,85.01,0.0
14113,2018-05-16 23:00,23.89,86.11,21.7,23.86,83.85,0.0
14114,2018-05-17 0:00,23.89,86.66,21.78,22.97,88.34,0.0
14115,2018-05-17 1:00,23.64,86.39,21.78,22.61,88.16,0.0
14116,2018-05-17 2:00,23.61,86.17,21.66,22.61,88.83,0.0
14117,2018-05-17 3:00,23.61,86.54,21.81,23.06,88.0,0.0
14118,2018-05-17 4:00,23.46,86.81,21.81,21.94,90.23,0.0
14119,2018-05-17 5:00,23.19,84.25,21.78,20.96,88.28,0.0
14120,2018-05-17 6:00,22.42,80.59,21.58,19.4,88.13,0.0
14121,2018-05-17 7:00,22.24,82.57,21.51,19.86,91.45,0.0
14122,2018-05-17 8:00,22.64,85.29,21.7,20.53,88.86,0.0
14123,2018-05-17 9:00,22.09,84.77,21.47,20.44,92.77,0.0
14124,2018-05-17 10:00,22.48,86.9,21.58,21.17,91.79,0.0
14125,2018-05-17 11:00,23.31,86.72,21.66,22.61,86.84,0.0
14126,2018-05-17 12:00,23.71,85.71,21.74,23.13,83.3,0.0
14127,2018-05-17 13:00,24.04,83.94,21.93,23.68,81.56,0.0
14128,2018-05-17 14:00,24.19,83.82,21.89,23.8,81.9,0.0
14129,2018-05-17 15:00,24.35,82.42,22.0,24.13,80.34,0.0
14130,2018-05-17 16:00,24.62,82.33,22.08,24.68,78.75,0.0
14131,2018-05-17 17:00,24.71,81.9,22.19,24.26,80.43,0.0
14132,2018-05-17 18:00,24.74,81.84,22.19,23.98,81.93,0.0
14133,2018-05-17 19:00,24.53,83.15,22.16,23.34,84.98,0.0
14134,2018-05-17 20:00,23.95,80.04,22.23,19.92,82.75,0.0
14135,2018-05-17 21:00,23.46,81.26,22.08,20.53,91.24,0.0
14136,2018-05-17 22:00,22.97,80.98,22.08,20.04,90.48,0.0
14137,2018-05-17 23:00,22.79,80.53,22.08,19.86,90.35,0.0
14138,2018-05-18 0:00,22.39,80.92,21.93,19.65,91.45,0.0
14139,2018-05-18 1:00,22.27,80.1,22.0,19.34,89.35,0.0
14140,2018-05-18 2:00,21.9,79.82,21.89,18.94,90.32,0.0
14141,2018-05-18 3:00,21.51,79.64,21.97,18.15,92.0,0.0
14142,2018-05-18 4:00,21.14,79.61,21.78,17.63,92.77,0.0
14143,2018-05-18 5:00,21.08,79.12,21.74,17.78,92.37,0.0
14144,2018-05-18 6:00,20.99,78.39,21.66,17.39,90.14,0.0
14145,2018-05-18 7:00,20.56,77.78,21.58,17.08,91.39,0.0
14146,2018-05-18 8:00,20.35,77.53,21.47,16.9,91.39,0.0
14147,2018-05-18 9:00,20.56,77.53,21.47,17.6,89.68,0.0
14148,2018-05-18 10:00,20.93,77.23,21.51,18.88,85.07,0.0
14149,2018-05-18 11:00,21.17,75.85,21.43,18.33,81.5,0.0
14150,2018-05-18 12:00,20.71,69.47,21.39,15.34,83.67,0.0
14151,2018-05-18 13:00,20.53,70.33,21.36,15.74,87.42,0.0
14152,2018-05-18 14:00,20.53,71.18,21.24,16.56,85.2,0.0
14153,2018-05-18 15:00,20.16,72.89,21.13,16.78,84.58,0.0
14154,2018-05-18 16:00,19.65,75.15,20.94,16.72,85.9,0.0
14155,2018-05-18 17:00,19.8,75.31,21.09,17.02,84.43,0.0
14156,2018-05-18 18:00,20.07,75.79,21.09,17.45,84.71,0.0
14157,2018-05-18 19:00,19.68,75.55,20.97,17.45,82.08,0.0
14158,2018-05-18 20:00,19.86,74.39,20.82,17.51,80.77,0.0
14159,2018-05-18 21:00,19.28,70.79,20.74,16.81,74.63,0.0
14160,2018-05-18 22:00,18.88,64.59,20.63,15.86,68.99,0.0
14161,2018-05-18 23:00,18.52,63.89,20.48,15.04,70.39,0.0
14162,2018-05-19 0:00,18.03,63.22,20.25,14.3,70.45,0.0
14163,2018-05-19 1:00,17.66,63.77,20.17,13.6,73.53,0.0
14164,2018-05-19 2:00,17.3,60.71,19.98,13.27,68.71,0.0
14165,2018-05-19 3:00,17.23,60.62,19.91,13.05,67.03,0.0
14166,2018-05-19 4:00,16.84,59.4,19.56,12.93,67.09,0.0
14167,2018-05-19 5:00,16.56,58.82,19.45,13.08,66.73,0.0
14168,2018-05-19 6:00,16.47,59.04,19.41,13.3,66.06,0.0
14169,2018-05-19 7:00,16.68,58.82,19.26,13.97,64.96,0.0
14170,2018-05-19 8:00,17.33,58.0,19.33,17.11,55.1,0.0
14171,2018-05-19 9:00,18.3,55.89,19.56,19.92,46.52,0.0
14172,2018-05-19 10:00,19.43,55.07,19.71,20.32,47.59,0.0
14173,2018-05-19 11:00,20.56,56.11,19.87,21.32,50.09,0.0
14174,2018-05-19 12:00,21.29,53.57,20.13,20.53,52.81,0.0
14175,2018-05-19 13:00,21.75,53.82,19.94,20.56,53.17,0.0
14176,2018-05-19 14:00,22.03,52.72,20.17,20.78,52.72,0.0
14177,2018-05-19 15:00,22.33,50.76,20.21,21.26,49.79,0.0
14178,2018-05-19 16:00,22.67,47.13,20.44,21.81,45.97,0.0
14179,2018-05-19 17:00,22.94,43.62,20.44,22.09,41.45,0.0
14180,2018-05-19 18:00,22.88,43.96,20.55,22.03,41.94,0.0
14181,2018-05-19 19:00,22.52,47.16,20.55,21.51,46.15,0.0
14182,2018-05-19 20:00,21.75,51.74,20.4,19.77,54.12,0.0
14183,2018-05-19 21:00,21.05,50.82,20.17,19.07,53.02,0.0
14184,2018-05-19 22:00,20.71,47.83,20.29,18.79,44.93,0.0
14185,2018-05-19 23:00,20.16,47.44,20.06,17.63,51.4,0.0
14186,2018-05-20 0:00,19.74,41.42,20.02,17.51,41.21,0.0
14187,2018-05-20 1:00,19.34,38.49,19.91,16.72,39.22,0.0
14188,2018-05-20 2:00,18.36,37.82,19.87,15.77,38.46,0.0
14189,2018-05-20 3:00,18.12,38.4,19.56,15.16,42.22,0.0
14190,2018-05-20 4:00,17.75,38.71,19.49,15.01,41.21,0.0
14191,2018-05-20 5:00,17.45,40.29,19.41,14.49,44.2,0.0
14192,2018-05-20 6:00,17.39,43.13,19.29,15.53,46.0,0.0
14193,2018-05-20 7:00,17.78,43.77,19.33,16.5,44.17,0.0
14194,2018-05-20 8:00,18.42,38.86,19.52,18.79,33.67,0.0
14195,2018-05-20 9:00,19.04,38.06,19.49,20.32,32.88,0.0
14196,2018-05-20 10:00,19.65,34.71,19.49,19.58,31.44,0.0
14197,2018-05-20 11:00,20.62,31.65,19.83,20.62,27.63,0.0
14198,2018-05-20 12:00,20.93,30.65,19.83,20.1,29.21,0.0
14199,2018-05-20 13:00,21.23,29.88,20.02,20.5,28.88,0.0
14200,2018-05-20 14:00,21.36,32.6,19.94,20.65,31.41,0.0
14201,2018-05-20 15:00,21.36,36.66,19.94,20.35,36.97,0.0
14202,2018-05-20 16:00,21.72,37.61,20.02,21.36,35.38,0.0
14203,2018-05-20 17:00,22.15,36.45,20.13,21.9,34.4,0.0
14204,2018-05-20 18:00,22.45,36.2,20.29,22.3,32.26,0.0
14205,2018-05-20 19:00,22.3,32.91,20.33,22.03,30.71,0.0
14206,2018-05-20 20:00,21.78,33.94,20.17,20.87,32.42,0.0
14207,2018-05-20 21:00,21.29,34.37,20.21,19.46,34.58,0.0
14208,2018-05-20 22:00,20.59,36.6,20.06,18.67,38.92,0.0
14209,2018-05-20 23:00,20.23,38.22,20.02,17.94,40.96,0.0
14210,2018-05-21 0:00,19.43,39.53,19.87,16.68,43.96,0.0
14211,2018-05-21 1:00,18.76,43.25,19.6,15.68,49.36,0.0
14212,2018-05-21 2:00,18.39,39.35,19.49,15.65,41.76,0.0
14213,2018-05-21 3:00,17.94,40.84,19.52,15.04,44.9,0.0
14214,2018-05-21 4:00,17.23,43.68,19.26,14.0,50.7,0.0
14215,2018-05-21 5:00,16.81,48.2,19.26,12.96,58.18,0.0
14216,2018-05-21 6:00,16.75,47.71,19.03,16.04,50.03,0.0
14217,2018-05-21 7:00,17.42,46.12,19.07,16.56,45.48,0.0
14218,2018-05-21 8:00,17.97,46.31,19.14,17.42,45.42,0.0
14219,2018-05-21 9:00,18.7,47.1,19.26,18.88,44.81,0.0
14220,2018-05-21 10:00,19.62,46.79,19.33,20.84,42.19,0.0
14221,2018-05-21 11:00,20.41,46.61,19.52,20.38,44.63,0.0
14222,2018-05-21 12:00,21.23,45.18,19.52,20.56,44.87,0.0
14223,2018-05-21 13:00,22.09,44.23,19.71,21.17,43.77,0.0
14224,2018-05-21 14:00,22.3,43.71,19.87,21.66,43.44,0.0
14225,2018-05-21 15:00,22.67,43.71,20.02,21.84,41.88,0.0
14226,2018-05-21 16:00,22.67,44.2,20.02,22.36,42.34,0.0
14227,2018-05-21 17:00,22.3,48.2,20.1,20.04,50.18,0.0
14228,2018-05-21 18:00,21.63,46.92,20.02,18.0,53.63,0.0
14229,2018-05-21 19:00,20.78,48.11,19.91,17.48,54.4,0.0
14230,2018-05-21 20:00,20.29,49.54,19.83,16.72,58.82,0.0
14231,2018-05-21 21:00,19.71,53.17,19.75,16.78,61.36,0.0
14232,2018-05-21 22:00,19.19,54.52,19.68,16.59,61.08,0.0
14233,2018-05-21 23:00,18.33,62.09,19.33,16.04,68.28,0.0
14234,2018-05-22 0:00,18.67,59.8,19.56,16.11,67.61,0.0
14235,2018-05-22 1:00,18.42,60.65,19.45,15.43,71.28,0.0
14236,2018-05-22 2:00,17.91,66.03,19.29,14.85,75.4,0.0
14237,2018-05-22 3:00,17.72,67.12,19.26,14.64,77.78,0.0
14238,2018-05-22 4:00,17.66,69.35,19.18,14.43,79.46,0.0
14239,2018-05-22 5:00,17.51,69.99,19.1,14.98,79.03,0.0
14240,2018-05-22 6:00,17.45,71.52,18.99,15.71,78.24,0.0
14241,2018-05-22 7:00,18.21,69.29,19.14,18.09,68.1,0.0
14242,2018-05-22 8:00,19.0,66.27,19.14,18.7,65.87,0.0
14243,2018-05-22 9:00,19.68,65.84,19.37,19.4,63.64,0.0
14244,2018-05-22 10:00,20.78,62.03,19.56,21.94,54.06,0.0
14245,2018-05-22 11:00,21.63,59.43,19.75,22.45,52.87,0.0
14246,2018-05-22 12:00,22.36,56.01,19.75,24.04,47.68,0.0
14247,2018-05-22 13:00,22.61,52.63,19.91,22.45,48.81,0.0
14248,2018-05-22 14:00,22.42,51.65,19.91,21.9,49.57,0.0
14249,2018-05-22 15:00,22.24,56.41,20.02,20.5,59.0,0.0
14250,2018-05-22 16:00,21.29,61.36,19.75,19.13,66.45,0.0
14251,2018-05-22 17:00,20.81,64.71,19.79,17.81,71.73,0.0
